Year,School,FSM,VR_Band,Gender,VR_BAND_Student,Ethnicity,School_Gender,School_Denomination,ExamScore
1,6,37,14,1,3,1,1,1,4
2,7,55,12,0,1,1,1,1,11
2,7,55,12,0,3,1,1,1,1
2,7,55,12,1,1,1,1,1,10
2,7,55,12,0,1,1,1,1,12
2,7,55,12,1,1,1,1,1,18
2,7,55,12,0,3,1,1,1,9
2,7,55,12,1,1,1,1,1,19
2,7,55,12,0,1,1,1,1,19
2,7,55,12,1,1,1,1,1,13
2,7,55,12,0,3,1,1,1,14
2,7,55,12,0,3,1,1,1,16
2,7,55,12,0,3,1,1,1,9
2,7,55,12,1,1,1,1,1,7
2,7,55,12,1,3,1,1,1,4
2,7,55,12,0,3,1,1,1,24
2,7,55,12,0,3,1,1,1,17
2,7,55,12,0,3,1,1,1,20
2,7,55,12,0,3,1,1,1,17
2,7,55,12,1,1,1,1,1,19
2,7,55,12,1,1,1,1,1,1
2,7,55,12,1,3,1,1,1,18
2,7,55,12,1,2,1,1,1,32
2,7,55,12,1,2,1,1,1,25
2,7,55,12,0,3,1,1,1,17
2,7,55,12,1,3,1,1,1,28
3,7,55,5,1,3,1,1,1,25
3,7,55,5,1,3,1,1,1,14
3,7,55,5,1,3,1,1,1,6
3,7,55,5,1,3,1,1,1,16
3,7,55,5,0,3,1,1,1,20
3,7,55,5,1,1,1,1,1,4
3,7,55,5,0,2,11,1,1,33
3,7,55,5,0,3,1,1,1,15
3,7,55,5,1,3,1,1,1,12
3,7,55,5,1,1,9,1,1,11
3,7,55,5,1,1,1,1,1,3
3,7,55,5,0,1,1,1,1,20
3,7,55,5,1,3,1,1,1,29
3,7,55,5,1,3,1,1,1,8
3,7,55,5,1,2,1,1,1,24
3,7,55,5,1,1,9,1,1,31
3,7,55,5,0,2,1,1,1,24
3,7,55,5,1,2,1,1,1,37
3,7,55,5,1,3,1,1,1,31
3,7,55,5,1,1,1,1,1,17
3,7,55,5,0,1,1,1,1,7
3,7,55,5,1,3,1,1,1,32
2,8,63,15,1,3,1,3,1,13
2,8,63,15,1,3,5,3,1,11
2,8,63,15,1,1,11,3,1,17
2,8,63,15,1,2,11,3,1,23
2,8,63,15,1,1,11,3,1,17
2,8,63,15,1,1,7,3,1,18
2,8,63,15,1,1,1,3,1,21
2,8,63,15,1,3,1,3,1,12
2,8,63,15,1,3,5,3,1,20
2,8,63,15,1,3,1,3,1,22
2,8,63,15,1,3,1,3,1,29
2,8,63,15,1,3,1,3,1,19
2,8,63,15,1,1,4,3,1,10
2,8,63,15,1,3,1,3,1,14
2,8,63,15,1,3,1,3,1,28
2,8,63,15,1,2,1,3,1,34
2,8,63,15,1,3,5,3,1,13
2,8,63,15,1,3,1,3,1,8
2,8,63,15,1,3,1,3,1,30
2,8,63,15,1,3,4,3,1,32
2,8,63,15,1,3,1,3,1,22
2,8,63,15,1,3,1,3,1,26
2,8,63,15,1,3,5,3,1,9
2,8,63,15,1,3,1,3,1,29
2,8,63,15,1,3,1,3,1,38
2,8,63,15,1,3,1,3,1,25
2,8,63,15,1,1,10,3,1,21
2,8,63,15,1,3,2,3,1,19
2,8,63,15,1,3,1,3,1,25
2,8,63,15,1,3,1,3,1,28
2,8,63,15,1,2,1,3,1,31
2,8,63,15,1,1,11,3,1,16
2,8,63,15,1,2,1,3,1,38
2,8,63,15,1,3,10,3,1,17
2,8,63,15,1,2,5,3,1,25
2,8,63,15,1,3,5,3,1,33
2,8,63,15,1,3,1,3,1,5
2,8,63,15,1,3,8,3,1,23
2,8,63,15,1,2,9,3,1,22
2,8,63,15,1,3,1,3,1,14
2,8,63,15,1,2,1,3,1,19
2,8,63,15,1,3,1,3,1,7
2,8,63,15,1,3,1,3,1,26
2,8,63,15,1,1,4,3,1,6
2,8,63,15,1,3,1,3,1,15
2,8,63,15,1,3,1,3,1,19
2,8,63,15,1,3,1,3,1,31
2,8,63,15,1,1,1,3,1,3
2,8,63,15,1,2,11,3,1,12
2,8,63,15,1,3,1,3,1,46
2,8,63,15,1,2,1,3,1,46
2,8,63,15,1,3,1,3,1,12
2,8,63,15,1,3,1,3,1,3
2,8,63,15,1,3,1,3,1,24
3,8,63,16,1,3,1,3,1,13
3,8,63,16,1,3,4,3,1,16
3,8,63,16,1,3,1,3,1,19
3,8,63,16,1,3,1,3,1,19
3,8,63,16,1,3,1,3,1,26
3,8,63,16,1,3,1,3,1,29
3,8,63,16,1,1,1,3,1,9
3,8,63,16,1,3,1,3,1,20
3,8,63,16,1,3,4,3,1,32
3,8,63,16,1,3,5,3,1,28
3,8,63,16,1,3,5,3,1,33
3,8,63,16,1,3,1,3,1,16
3,8,63,16,1,3,1,3,1,25
3,8,63,16,1,1,4,3,1,2
3,8,63,16,1,1,4,3,1,6
3,8,63,16,1,3,1,3,1,17
3,8,63,16,1,3,5,3,1,34
3,8,63,16,1,1,1,3,1,11
3,8,63,16,1,1,4,3,1,7
3,8,63,16,1,1,5,3,1,13
3,8,63,16,1,3,1,3,1,17
3,8,63,16,1,2,1,3,1,38
3,8,63,16,1,2,1,3,1,30
3,8,63,16,1,3,1,3,1,27
3,8,63,16,1,1,6,3,1,8
3,8,63,16,1,1,1,3,1,12
3,8,63,16,1,2,1,3,1,35
3,8,63,16,1,3,5,3,1,17
3,8,63,16,1,3,1,3,1,1
3,8,63,16,1,1,4,3,1,4
3,8,63,16,1,1,11,3,1,16
3,8,63,16,1,2,1,3,1,31
3,8,63,16,1,3,1,3,1,9
3,8,63,16,1,3,10,3,1,22
3,8,63,16,1,1,5,3,1,30
3,8,63,16,1,3,1,3,1,21
3,8,63,16,1,2,1,3,1,32
3,8,63,16,1,1,4,3,1,20
3,8,63,16,1,2,1,3,1,39
3,8,63,16,1,3,1,3,1,32
3,8,63,16,1,3,1,3,1,20
3,8,63,16,1,2,1,3,1,12
3,8,63,16,1,3,1,3,1,18
3,8,63,16,1,3,1,3,1,12
3,8,63,16,1,3,1,3,1,20
3,8,63,16,1,3,1,3,1,16
3,8,63,16,1,3,1,3,1,33
3,8,63,16,1,3,1,3,1,26
3,8,63,16,1,2,2,3,1,22
3,8,63,16,1,3,3,3,1,15
3,8,63,16,1,3,5,3,1,20
3,8,63,16,1,3,4,3,1,41
3,8,63,16,1,2,1,3,1,32
3,8,63,16,1,3,1,3,1,17
3,8,63,16,1,3,9,3,1,38
3,8,63,16,1,3,5,3,1,32
3,8,63,16,1,3,1,3,1,28
3,8,63,16,1,1,1,3,1,22
3,8,63,16,1,1,1,3,1,10
1,9,41,28,1,3,5,3,3,31
1,9,41,28,1,2,1,3,3,32
1,9,41,28,1,3,1,3,3,17
1,9,41,28,1,3,5,3,3,30
1,9,41,28,1,2,1,3,3,26
1,9,41,28,1,3,5,3,3,27
1,9,41,28,1,2,5,3,3,43
1,9,41,28,1,2,5,3,3,30
1,9,41,28,1,1,1,3,3,12
1,9,41,28,1,3,11,3,3,29
1,9,41,28,1,2,1,3,3,40
1,9,41,28,1,2,1,3,3,47
1,9,41,28,1,3,1,3,3,23
1,9,41,28,1,2,1,3,3,44
1,9,41,28,1,2,1,3,3,33
1,9,41,28,1,3,5,3,3,32
1,9,41,28,1,2,1,3,3,32
1,9,41,28,1,3,5,3,3,30
1,9,41,28,1,2,6,3,3,20
1,9,41,28,1,2,1,3,3,39
1,9,41,28,1,1,1,3,3,22
1,9,41,28,1,2,1,3,3,54
1,9,41,28,1,3,5,3,3,34
1,9,41,28,1,3,1,3,3,18
1,9,41,28,1,2,5,3,3,21
1,9,41,28,1,2,1,3,3,36
1,9,41,28,1,2,11,3,3,42
1,9,41,28,1,2,1,3,3,39
1,9,41,28,1,3,1,3,3,22
1,9,41,28,1,2,1,3,3,35
1,9,41,28,1,2,1,3,3,14
1,9,41,28,1,1,5,3,3,13
1,9,41,28,1,3,5,3,3,28
1,9,41,28,1,1,1,3,3,11
1,9,41,28,1,1,1,3,3,10
1,9,41,28,1,3,11,3,3,18
1,9,41,28,1,3,1,3,3,19
1,9,41,28,1,3,5,3,3,29
1,9,41,28,1,2,1,3,3,21
1,9,41,28,1,1,1,3,3,16
1,9,41,28,1,3,1,3,3,27
1,9,41,28,1,2,1,3,3,20
1,9,41,28,1,1,5,3,3,18
1,9,41,28,1,2,1,3,3,26
1,9,41,28,1,3,1,3,3,27
1,9,41,28,1,3,1,3,3,22
1,9,41,28,1,2,11,3,3,27
1,9,41,28,1,2,1,3,3,32
1,9,41,28,1,3,9,3,3,24
1,9,41,28,1,2,11,3,3,33
1,9,41,28,1,3,1,3,3,35
1,9,41,28,1,1,1,3,3,26
1,9,41,28,1,3,1,3,3,32
1,9,41,28,1,1,1,3,3,16
1,9,41,28,1,3,1,3,3,18
1,9,41,28,1,2,1,3,3,34
1,9,41,28,1,3,1,3,3,36
1,9,41,28,1,3,1,3,3,5
1,9,41,28,1,3,1,3,3,27
2,9,49,39,1,3,5,3,3,37
2,9,49,39,1,2,5,3,3,44
2,9,49,39,1,3,5,3,3,31
2,9,49,39,1,2,5,3,3,31
2,9,49,39,1,3,1,3,3,19
2,9,49,39,1,2,1,3,3,44
2,9,49,39,1,3,1,3,3,21
2,9,49,39,1,2,1,3,3,39
2,9,49,39,1,3,5,3,3,20
2,9,49,39,1,2,1,3,3,28
2,9,49,39,1,3,1,3,3,33
2,9,49,39,1,2,1,3,3,28
2,9,49,39,1,3,1,3,3,36
2,9,49,39,1,1,11,3,3,29
2,9,49,39,1,2,5,3,3,38
2,9,49,39,1,3,11,3,3,48
2,9,49,39,1,1,1,3,3,12
2,9,49,39,1,3,1,3,3,32
2,9,49,39,1,2,1,3,3,30
2,9,49,39,1,3,11,3,3,23
2,9,49,39,1,2,1,3,3,49
2,9,49,39,1,3,5,3,3,28
2,9,49,39,1,3,1,3,3,19
2,9,49,39,1,2,1,3,3,29
2,9,49,39,1,3,5,3,3,32
2,9,49,39,1,2,1,3,3,30
2,9,49,39,1,2,1,3,3,17
2,9,49,39,1,2,1,3,3,30
2,9,49,39,1,2,5,3,3,38
2,9,49,39,1,2,5,3,3,14
2,9,49,39,1,3,1,3,3,26
2,9,49,39,1,3,1,3,3,28
2,9,49,39,1,2,11,3,3,21
2,9,49,39,1,2,1,3,3,18
2,9,49,39,1,2,1,3,3,29
2,9,49,39,1,2,2,3,3,49
2,9,49,39,1,3,1,3,3,33
2,9,49,39,1,2,1,3,3,41
2,9,49,39,1,2,1,3,3,18
2,9,49,39,1,3,1,3,3,6
2,9,49,39,1,2,1,3,3,43
2,9,49,39,1,2,1,3,3,48
2,9,49,39,1,3,1,3,3,37
2,9,49,39,1,2,5,3,3,42
2,9,49,39,1,2,5,3,3,46
2,9,49,39,1,2,11,3,3,33
2,9,49,39,1,3,1,3,3,5
2,9,49,39,1,2,11,3,3,54
2,9,49,39,1,2,5,3,3,40
2,9,49,39,1,2,8,3,3,44
2,9,49,39,1,3,5,3,3,33
2,9,49,39,1,2,5,3,3,10
2,9,49,39,1,3,11,3,3,24
3,9,49,36,1,2,1,3,3,42
3,9,49,36,1,2,1,3,3,41
3,9,49,36,1,3,1,3,3,35
3,9,49,36,1,3,1,3,3,24
3,9,49,36,1,3,1,3,3,29
3,9,49,36,1,2,1,3,3,53
3,9,49,36,1,3,1,3,3,32
3,9,49,36,1,2,5,3,3,34
3,9,49,36,1,3,1,3,3,24
3,9,49,36,1,3,9,3,3,31
3,9,49,36,1,3,1,3,3,10
3,9,49,36,1,3,1,3,3,20
3,9,49,36,1,3,1,3,3,23
3,9,49,36,1,2,1,3,3,41
3,9,49,36,1,3,1,3,3,28
3,9,49,36,1,3,1,3,3,1
3,9,49,36,1,2,1,3,3,51
3,9,49,36,1,2,1,3,3,51
3,9,49,36,1,3,11,3,3,27
3,9,49,36,1,3,5,3,3,28
3,9,49,36,1,3,1,3,3,19
3,9,49,36,1,3,1,3,3,30
3,9,49,36,1,3,1,3,3,31
3,9,49,36,1,3,1,3,3,31
3,9,49,36,1,3,5,3,3,29
3,9,49,36,1,3,5,3,3,16
3,9,49,36,1,3,1,3,3,23
3,9,49,36,1,2,1,3,3,47
3,9,49,36,1,3,1,3,3,30
3,9,49,36,1,1,1,3,3,14
3,9,49,36,1,2,1,3,3,24
3,9,49,36,1,3,1,3,3,28
3,9,49,36,1,1,1,3,3,11
3,9,49,36,1,2,1,3,3,45
3,9,49,36,1,2,1,3,3,29
3,9,49,36,1,1,1,3,3,24
3,9,49,36,1,2,11,3,3,52
3,9,49,36,1,1,5,3,3,7
3,9,49,36,1,3,1,3,3,25
3,9,49,36,1,2,1,3,3,54
3,9,49,36,1,1,5,3,3,6
3,9,49,36,1,2,1,3,3,17
3,9,49,36,1,1,5,3,3,14
3,9,49,36,1,2,1,3,3,48
3,9,49,36,1,2,1,3,3,37
3,9,49,36,1,2,1,3,3,53
3,9,49,36,1,3,11,3,3,21
3,9,49,36,1,1,1,3,3,16
1,10,18,28,0,3,1,1,3,11
1,10,18,28,0,2,1,1,3,15
1,10,18,28,0,3,1,1,3,42
1,10,18,28,0,2,1,1,3,17
1,10,18,28,1,3,11,1,3,30
1,10,18,28,1,3,1,1,3,12
1,10,18,28,0,2,1,1,3,14
1,10,18,28,0,3,11,1,3,21
1,10,18,28,1,1,11,1,3,3
1,10,18,28,0,3,11,1,3,1
1,10,18,28,1,2,9,1,3,40
1,10,18,28,1,2,1,1,3,13
1,10,18,28,1,3,11,1,3,31
1,10,18,28,0,3,1,1,3,12
1,10,18,28,1,3,1,1,3,2
1,10,18,28,1,2,1,1,3,52
1,10,18,28,1,2,1,1,3,23
1,10,18,28,1,3,9,1,3,19
1,10,18,28,1,1,1,1,3,19
1,10,18,28,0,3,1,1,3,30
1,10,18,28,0,2,1,1,3,38
1,10,18,28,1,3,2,1,3,9
1,10,18,28,1,2,1,1,3,42
1,10,18,28,0,3,1,1,3,25
1,10,18,28,0,3,1,1,3,24
1,10,18,28,1,1,1,1,3,16
1,10,18,28,1,3,11,1,3,39
1,10,18,28,0,3,11,1,3,16
1,10,18,28,1,1,1,1,3,14
1,10,18,28,0,2,1,1,3,25
1,10,18,28,0,1,9,1,3,10
1,10,18,28,0,2,1,1,3,17
1,10,18,28,1,1,1,1,3,13
1,10,18,28,1,2,1,1,3,26
1,10,18,28,1,3,1,1,3,31
1,10,18,28,0,2,1,1,3,52
1,10,18,28,1,3,1,1,3,33
1,10,18,28,1,2,1,1,3,48
1,10,18,28,0,2,7,1,3,42
1,10,18,28,1,2,1,1,3,25
1,10,18,28,1,1,1,1,3,13
1,10,18,28,1,3,1,1,3,17
1,10,18,28,0,2,1,1,3,27
1,10,18,28,0,3,1,1,3,19
1,10,18,28,0,3,7,1,3,13
1,10,18,28,1,3,5,1,3,28
1,10,18,28,0,3,1,1,3,10
1,10,18,28,1,3,1,1,3,20
1,10,18,28,1,2,1,1,3,40
1,10,18,28,0,3,1,1,3,41
1,10,18,28,1,2,1,1,3,36
1,10,18,28,1,3,1,1,3,8
1,10,18,28,0,3,1,1,3,20
1,10,18,28,1,2,5,1,3,31
1,10,18,28,1,3,1,1,3,27
1,10,18,28,1,2,1,1,3,3
1,10,18,28,0,2,1,1,3,9
1,10,18,28,1,3,1,1,3,18
1,10,18,28,1,3,1,1,3,38
1,10,18,28,0,2,1,1,3,41
1,10,18,28,1,1,11,1,3,24
1,10,18,28,0,3,1,1,3,15
1,10,18,28,1,2,1,1,3,27
1,10,18,28,0,2,1,1,3,37
1,10,18,28,0,3,1,1,3,21
1,10,18,28,1,3,5,1,3,45
1,10,18,28,0,3,1,1,3,15
1,10,18,28,1,3,1,1,3,31
1,10,18,28,0,3,2,1,3,20
1,10,18,28,1,2,1,1,3,18
1,10,18,28,1,2,1,1,3,39
1,10,18,28,1,2,11,1,3,39
1,10,18,28,1,3,7,1,3,31
1,10,18,28,0,3,1,1,3,14
1,10,18,28,0,3,1,1,3,17
1,10,18,28,0,2,1,1,3,48
1,10,18,28,0,1,1,1,3,2
1,10,18,28,1,2,8,1,3,22
1,10,18,28,0,3,1,1,3,21
1,10,18,28,0,3,1,1,3,34
1,10,18,28,1,3,1,1,3,41
1,10,18,28,0,2,1,1,3,4
1,10,18,28,0,3,1,1,3,17
1,10,18,28,0,2,1,1,3,13
1,10,18,28,1,3,1,1,3,29
1,10,18,28,1,3,1,1,3,8
1,10,18,28,0,3,1,1,3,21
3,10,39,28,0,2,1,1,3,35
3,10,39,28,1,1,11,1,3,24
3,10,39,28,1,3,1,1,3,35
3,10,39,28,0,3,1,1,3,27
3,10,39,28,1,2,1,1,3,42
3,10,39,28,1,1,11,1,3,1
3,10,39,28,1,3,11,1,3,26
3,10,39,28,1,2,1,1,3,22
3,10,39,28,0,3,1,1,3,3
3,10,39,28,0,3,1,1,3,42
3,10,39,28,0,3,1,1,3,31
3,10,39,28,1,2,1,1,3,53
3,10,39,28,1,3,1,1,3,44
3,10,39,28,0,2,1,1,3,52
3,10,39,28,0,2,1,1,3,29
3,10,39,28,1,2,11,1,3,34
3,10,39,28,1,1,1,1,3,11
3,10,39,28,0,3,1,1,3,27
3,10,39,28,0,2,11,1,3,41
3,10,39,28,1,1,11,1,3,20
3,10,39,28,0,1,11,1,3,27
3,10,39,28,1,3,11,1,3,7
3,10,39,28,0,1,2,1,3,46
3,10,39,28,1,3,1,1,3,12
3,10,39,28,0,3,11,1,3,47
3,10,39,28,1,2,1,1,3,41
3,10,39,28,1,3,11,1,3,23
3,10,39,28,1,2,1,1,3,38
3,10,39,28,0,2,1,1,3,35
3,10,39,28,0,2,1,1,3,14
3,10,39,28,0,2,7,1,3,41
3,10,39,28,0,2,1,1,3,45
3,10,39,28,0,3,11,1,3,7
3,10,39,28,1,2,11,1,3,22
3,10,39,28,0,2,5,1,3,29
3,10,39,28,1,2,11,1,3,37
3,10,39,28,1,3,1,1,3,39
3,10,39,28,0,2,11,1,3,52
3,10,39,28,1,1,1,1,3,17
3,10,39,28,0,2,1,1,3,49
3,10,39,28,1,3,1,1,3,27
3,10,39,28,0,1,5,1,3,15
3,10,39,28,0,2,1,1,3,42
3,10,39,28,0,3,11,1,3,44
3,10,39,28,1,1,1,1,3,18
3,10,39,28,0,1,9,1,3,2
3,10,39,28,1,2,1,1,3,55
3,10,39,28,0,3,7,1,3,48
3,10,39,28,1,3,11,1,3,30
3,10,39,28,0,2,11,1,3,56
3,10,39,28,1,3,1,1,3,35
3,10,39,28,1,3,1,1,3,22
3,10,39,28,0,3,5,1,3,22
3,10,39,28,0,3,1,1,3,10
3,10,39,28,0,3,1,1,3,11
3,10,39,28,0,1,1,1,3,2
3,10,39,28,1,2,1,1,3,50
3,10,39,28,0,2,11,1,3,21
3,10,39,28,0,3,1,1,3,13
3,10,39,28,0,1,11,1,3,13
3,10,39,28,0,2,1,1,3,38
3,10,39,28,1,3,1,1,3,44
3,10,39,28,1,3,1,1,3,24
3,10,39,28,1,3,1,1,3,19
3,10,39,28,1,2,9,1,3,46
3,10,39,28,0,1,1,1,3,2
3,10,39,28,1,2,1,1,3,48
3,10,39,28,1,3,1,1,3,22
3,10,39,28,1,2,11,1,3,52
3,10,39,28,1,3,5,1,3,9
3,10,39,28,1,3,1,1,3,37
3,10,39,28,1,2,11,1,3,38
3,10,39,28,0,2,1,1,3,45
3,10,39,28,1,2,1,1,3,33
3,10,39,28,1,1,1,1,3,42
3,10,39,28,1,2,1,1,3,45
3,10,39,28,1,3,1,1,3,33
3,10,39,28,1,3,1,1,3,32
3,10,39,28,0,3,1,1,3,27
3,10,39,28,1,3,7,1,3,30
3,10,39,28,1,3,5,1,3,22
3,10,39,28,0,2,1,1,3,47
3,10,39,28,0,2,1,1,3,38
3,10,39,28,0,1,7,1,3,25
3,10,39,28,0,3,11,1,3,22
3,10,39,28,1,3,11,1,3,23
3,10,39,28,0,3,1,1,3,21
3,10,39,28,1,3,1,1,3,26
3,10,39,28,0,3,5,1,3,37
3,10,39,28,1,3,1,1,3,28
3,10,39,28,0,3,1,1,3,48
3,10,39,28,0,3,1,1,3,8
3,10,39,28,0,1,11,1,3,16
3,10,39,28,1,3,11,1,3,43
3,10,39,28,1,3,1,1,3,25
1,11,28,28,1,3,11,1,2,18
1,11,28,28,0,3,5,1,2,26
1,11,28,28,0,2,1,1,2,45
1,11,28,28,0,3,1,1,2,8
1,11,28,28,0,2,1,1,2,38
1,11,28,28,1,2,1,1,2,41
1,11,28,28,0,3,1,1,2,12
1,11,28,28,1,3,1,1,2,16
1,11,28,28,0,1,5,1,2,5
1,11,28,28,0,3,1,1,2,16
1,11,28,28,1,3,1,1,2,9
1,11,28,28,1,1,1,1,2,2
1,11,28,28,1,3,1,1,2,22
1,11,28,28,0,1,1,1,2,15
1,11,28,28,1,3,1,1,2,9
1,11,28,28,1,3,1,1,2,13
1,11,28,28,1,2,1,1,2,29
1,11,28,28,0,3,1,1,2,3
1,11,28,28,1,3,1,1,2,29
1,11,28,28,1,2,11,1,2,45
1,11,28,28,0,3,1,1,2,14
1,11,28,28,1,3,1,1,2,28
1,11,28,28,1,3,1,1,2,8
1,11,28,28,0,3,5,1,2,25
1,11,28,28,1,3,1,1,2,16
1,11,28,28,0,3,11,1,2,20
1,11,28,28,1,1,1,1,2,1
1,11,28,28,1,3,1,1,2,39
1,11,28,28,0,2,1,1,2,24
1,11,28,28,0,3,11,1,2,10
1,11,28,28,0,2,1,1,2,20
1,11,28,28,1,1,5,1,2,13
1,11,28,28,0,2,1,1,2,23
1,11,28,28,1,3,5,1,2,22
1,11,28,28,1,3,1,1,2,16
1,11,28,28,1,3,1,1,2,8
1,11,28,28,1,2,1,1,2,30
1,11,28,28,0,2,1,1,2,20
1,11,28,28,1,3,1,1,2,12
1,11,28,28,1,2,1,1,2,47
1,11,28,28,0,2,1,1,2,26
1,11,28,28,0,2,1,1,2,39
1,11,28,28,1,3,1,1,2,3
1,11,28,28,0,2,1,1,2,43
1,11,28,28,0,3,1,1,2,10
1,11,28,28,0,3,1,1,2,17
1,11,28,28,1,3,5,1,2,17
1,11,28,28,1,1,1,1,2,14
1,11,28,28,0,3,1,1,2,17
1,11,28,28,1,1,5,1,2,20
1,11,28,28,1,3,1,1,2,29
1,11,28,28,1,3,1,1,2,18
1,11,28,28,1,2,1,1,2,24
1,11,28,28,1,3,1,1,2,9
1,11,28,28,1,3,5,1,2,12
1,11,28,28,1,2,1,1,2,37
1,11,28,28,1,1,1,1,2,11
1,11,28,28,1,3,5,1,2,14
1,11,28,28,1,3,1,1,2,2
1,11,28,28,1,1,1,1,2,7
1,11,28,28,0,2,1,1,2,28
1,11,28,28,0,1,1,1,2,6
1,11,28,28,0,2,1,1,2,28
1,11,28,28,1,3,5,1,2,15
1,11,28,28,1,2,5,1,2,31
1,11,28,28,1,2,1,1,2,24
1,11,28,28,1,3,1,1,2,21
1,11,28,28,1,1,1,1,2,16
2,11,38,27,1,3,1,1,2,12
2,11,38,27,1,2,1,1,2,38
2,11,38,27,0,2,9,1,2,35
2,11,38,27,0,2,7,1,2,45
2,11,38,27,0,2,1,1,2,20
2,11,38,27,0,1,1,1,2,5
2,11,38,27,0,3,1,1,2,4
2,11,38,27,0,2,1,1,2,9
2,11,38,27,1,2,5,1,2,48
2,11,38,27,1,2,1,1,2,31
2,11,38,27,1,2,1,1,2,14
2,11,38,27,1,2,1,1,2,11
2,11,38,27,1,2,1,1,2,21
2,11,38,27,1,3,1,1,2,24
2,11,38,27,1,3,1,1,2,9
2,11,38,27,1,3,1,1,2,11
2,11,38,27,0,3,2,1,2,35
2,11,38,27,0,3,1,1,2,14
2,11,38,27,0,3,1,1,2,4
2,11,38,27,0,2,1,1,2,18
2,11,38,27,0,3,1,1,2,15
2,11,38,27,1,3,1,1,2,22
2,11,38,27,0,2,1,1,2,34
2,11,38,27,1,1,1,1,2,4
2,11,38,27,1,2,1,1,2,41
2,11,38,27,1,3,1,1,2,10
2,11,38,27,1,3,1,1,2,5
2,11,38,27,1,3,1,1,2,2
2,11,38,27,1,3,1,1,2,46
2,11,38,27,0,3,1,1,2,12
2,11,38,27,1,2,5,1,2,31
2,11,38,27,1,1,1,1,2,2
2,11,38,27,0,3,1,1,2,10
2,11,38,27,0,3,5,1,2,18
2,11,38,27,0,1,1,1,2,1
2,11,38,27,0,3,1,1,2,4
2,11,38,27,1,1,1,1,2,1
2,11,38,27,1,1,1,1,2,2
2,11,38,27,1,1,1,1,2,12
2,11,38,27,1,2,5,1,2,33
2,11,38,27,0,3,1,1,2,4
2,11,38,27,1,3,5,1,2,38
2,11,38,27,1,1,1,1,2,7
2,11,38,27,1,2,7,1,2,52
2,11,38,27,0,2,1,1,2,15
2,11,38,27,1,2,1,1,2,42
2,11,38,27,1,2,1,1,2,44
2,11,38,27,1,2,1,1,2,26
2,11,38,27,1,2,1,1,2,49
2,11,38,27,0,3,1,1,2,22
2,11,38,27,1,3,5,1,2,10
2,11,38,27,0,3,1,1,2,28
2,11,38,27,1,3,1,1,2,10
2,11,38,27,0,3,1,1,2,19
2,11,38,27,1,3,1,1,2,15
2,11,38,27,1,3,1,1,2,25
2,11,38,27,1,3,1,1,2,2
2,11,38,27,1,2,1,1,2,46
2,11,38,27,1,2,1,1,2,25
2,11,38,27,1,1,7,1,2,31
2,11,38,27,0,3,1,1,2,15
2,11,38,27,0,3,1,1,2,15
2,11,38,27,1,3,1,1,2,9
2,11,38,27,1,2,1,1,2,47
2,11,38,27,0,1,1,1,2,4
2,11,38,27,1,3,1,1,2,6
3,11,38,27,0,3,11,1,2,17
3,11,38,27,1,2,1,1,2,13
3,11,38,27,1,3,1,1,2,17
3,11,38,27,1,2,1,1,2,54
3,11,38,27,1,3,1,1,2,29
3,11,38,27,1,3,1,1,2,21
3,11,38,27,0,3,1,1,2,20
3,11,38,27,1,1,1,1,2,7
3,11,38,27,1,3,5,1,2,26
3,11,38,27,1,2,1,1,2,19
3,11,38,27,0,2,1,1,2,55
3,11,38,27,0,1,1,1,2,10
3,11,38,27,1,3,1,1,2,29
3,11,38,27,1,3,1,1,2,28
3,11,38,27,0,3,1,1,2,13
3,11,38,27,0,1,1,1,2,21
3,11,38,27,1,1,5,1,2,13
3,11,38,27,1,3,1,1,2,27
3,11,38,27,0,1,7,1,2,10
3,11,38,27,0,1,1,1,2,5
3,11,38,27,0,1,2,1,2,2
3,11,38,27,1,1,1,1,2,4
3,11,38,27,1,2,11,1,2,38
3,11,38,27,0,3,1,1,2,6
3,11,38,27,1,3,1,1,2,8
3,11,38,27,1,3,1,1,2,20
3,11,38,27,1,3,1,1,2,27
3,11,38,27,0,1,1,1,2,12
3,11,38,27,1,3,5,1,2,23
3,11,38,27,0,1,1,1,2,11
3,11,38,27,1,3,5,1,2,36
3,11,38,27,0,3,7,1,2,22
3,11,38,27,1,2,1,1,2,23
3,11,38,27,1,1,1,1,2,9
3,11,38,27,1,3,1,1,2,23
3,11,38,27,1,2,1,1,2,55
3,11,38,27,0,1,1,1,2,5
3,11,38,27,1,3,2,1,2,32
3,11,38,27,1,3,1,1,2,21
3,11,38,27,1,2,1,1,2,26
3,11,38,27,0,3,11,1,2,8
3,11,38,27,1,2,1,1,2,29
3,11,38,27,0,3,9,1,2,44
3,11,38,27,1,2,1,1,2,3
3,11,38,27,1,3,5,1,2,19
3,11,38,27,0,2,1,1,2,20
3,11,38,27,0,3,1,1,2,37
3,11,38,27,0,2,1,1,2,25
3,11,38,27,1,3,5,1,2,29
3,11,38,27,0,3,1,1,2,31
3,11,38,27,1,1,1,1,2,5
3,11,38,27,0,1,1,1,2,4
3,11,38,27,1,3,5,1,2,22
3,11,38,27,1,3,5,1,2,21
3,11,38,27,0,2,1,1,2,32
3,11,38,27,0,2,1,1,2,43
3,11,38,27,0,2,1,1,2,28
3,11,38,27,1,3,9,1,2,30
3,11,38,27,0,2,1,1,2,24
3,11,38,27,1,3,1,1,2,13
